[NanoDet][11-01 15:19:57]INFO: Setting up data...
[NanoDet][11-01 15:19:57]INFO: Creating model...
[NanoDet][11-01 15:20:00]INFO: hyperparams: 
[NanoDet][11-01 15:20:48]INFO: Train|Epoch4/100|Iter1380(150)| lr:1.40e-01| loss_qfl:0.2624| loss_bbox:0.2887| loss_dfl:0.1761| 
[NanoDet][11-01 15:20:49]INFO: Train|Epoch4/100|Iter1390(160)| lr:1.40e-01| loss_qfl:0.1617| loss_bbox:0.3695| loss_dfl:0.2282| 
[NanoDet][11-01 15:20:49]INFO: Train|Epoch4/100|Iter1400(170)| lr:1.40e-01| loss_qfl:0.1573| loss_bbox:0.3878| loss_dfl:0.2307| 
[NanoDet][11-01 15:20:49]INFO: Train|Epoch4/100|Iter1410(180)| lr:1.40e-01| loss_qfl:0.3619| loss_bbox:0.3542| loss_dfl:0.2467| 
[NanoDet][11-01 15:20:50]INFO: Train|Epoch4/100|Iter1420(190)| lr:1.40e-01| loss_qfl:0.2532| loss_bbox:0.6757| loss_dfl:0.2824| 
[NanoDet][11-01 15:20:50]INFO: Train|Epoch4/100|Iter1430(200)| lr:1.40e-01| loss_qfl:0.2674| loss_bbox:0.3880| loss_dfl:0.1991| 
[NanoDet][11-01 15:20:51]INFO: Train|Epoch4/100|Iter1440(210)| lr:1.40e-01| loss_qfl:0.1442| loss_bbox:0.4135| loss_dfl:0.2101| 
[NanoDet][11-01 15:20:51]INFO: Train|Epoch4/100|Iter1450(220)| lr:1.40e-01| loss_qfl:0.2690| loss_bbox:0.3228| loss_dfl:0.1933| 
[NanoDet][11-01 15:20:51]INFO: Train|Epoch4/100|Iter1460(230)| lr:1.40e-01| loss_qfl:0.1819| loss_bbox:0.4066| loss_dfl:0.2385| 
[NanoDet][11-01 15:20:52]INFO: Train|Epoch4/100|Iter1470(240)| lr:1.40e-01| loss_qfl:0.2648| loss_bbox:0.3525| loss_dfl:0.1723| 
[NanoDet][11-01 15:20:52]INFO: Train|Epoch4/100|Iter1480(250)| lr:1.40e-01| loss_qfl:0.2524| loss_bbox:0.4126| loss_dfl:0.1963| 
[NanoDet][11-01 15:20:52]INFO: Train|Epoch4/100|Iter1490(260)| lr:1.40e-01| loss_qfl:0.2351| loss_bbox:0.6422| loss_dfl:0.3109| 
[NanoDet][11-01 15:20:53]INFO: Train|Epoch4/100|Iter1500(270)| lr:1.40e-01| loss_qfl:0.2254| loss_bbox:0.3106| loss_dfl:0.1812| 
[NanoDet][11-01 15:20:53]INFO: Train|Epoch4/100|Iter1510(280)| lr:1.40e-01| loss_qfl:0.2076| loss_bbox:0.3319| loss_dfl:0.2160| 
[NanoDet][11-01 15:20:53]INFO: Train|Epoch4/100|Iter1520(290)| lr:1.40e-01| loss_qfl:0.1397| loss_bbox:0.3727| loss_dfl:0.1852| 
[NanoDet][11-01 15:20:54]INFO: Train|Epoch4/100|Iter1530(300)| lr:1.40e-01| loss_qfl:0.2963| loss_bbox:0.4181| loss_dfl:0.2280| 
